GVT,Forced GVT,Total GVT Computations,Total All Reduce Calls,Average Reduction / GVT,total events processes,events aborted,events rolled back,event ties detected in PE queues,efficiency,total remote (shared mem) events processed,percent remote events,total remote network events processed,percent remote events,total rollbacks,primary rollbacks,secondary roll backs,fossil collect attempts,net events processed,remote sends,remote recvs
5474.233132,0,1,3,3.000000,256,0,169,0,-94.252874,0,0.000000,16,18.390805,46,13,33,1,87,88,94
5497.482593,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,23,13.529412,21,8,13,1,170,47,80
5525.571489,0,1,3,3.000000,256,0,137,0,-15.126050,0,0.000000,24,20.168067,25,12,13,1,119,98,71
5544.360939,0,1,3,3.000000,256,0,160,0,-66.666667,0,0.000000,16,16.666667,36,8,28,1,96,78,90
5559.404792,0,1,3,3.000000,256,0,146,0,-32.727273,0,0.000000,23,20.909091,28,9,19,1,110,123,108
5584.367802,0,1,3,3.000000,256,0,109,0,25.850340,0,0.000000,24,16.326531,28,8,20,1,147,34,71
5607.445689,0,1,3,3.000000,256,0,183,0,-150.684932,0,0.000000,7,9.589041,40,13,27,1,73,81,92
5629.405539,0,1,3,3.000000,256,0,136,0,-13.333333,0,0.000000,21,17.500000,37,13,24,1,120,87,81
5653.237785,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,27,17.532468,31,10,21,1,154,73,94
5683.584513,0,1,3,3.000000,256,0,141,0,-22.608696,0,0.000000,19,16.521739,37,15,22,1,115,81,60
5714.615938,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,24,13.953488,24,11,13,1,172,60,68
5747.839352,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,25,15.337423,20,11,9,1,163,73,76
5768.478276,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,36,20.224719,15,9,6,1,178,100,83
5793.861604,0,1,3,3.000000,256,0,141,0,-22.608696,0,0.000000,19,16.521739,32,13,19,1,115,121,83
5821.971276,0,1,3,3.000000,256,0,167,0,-87.640449,0,0.000000,15,16.853933,42,16,26,1,89,87,117
5846.589324,0,1,3,3.000000,256,0,133,0,-8.130081,0,0.000000,28,22.764228,28,10,18,1,123,94,83
5876.373068,0,1,3,3.000000,256,0,122,0,8.955224,0,0.000000,26,19.402985,30,10,20,1,134,96,87
5899.259502,0,1,3,3.000000,256,0,135,0,-11.570248,0,0.000000,22,18.181818,32,8,24,1,121,100,86
5919.287235,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,28,18.064516,28,14,14,1,155,86,96
5940.119394,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,33,22.147651,26,13,13,1,149,95,102
5966.326615,0,1,3,3.000000,256,0,133,0,-8.130081,0,0.000000,26,21.138211,34,11,23,1,123,114,97
6000.556491,0,1,3,3.000000,256,0,111,0,23.448276,0,0.000000,25,17.241379,28,16,12,1,145,85,96
6024.759192,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,33,19.879518,22,8,14,1,166,75,91
6048.488384,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,23,18.400000,28,10,18,1,125,97,86
6072.891541,0,1,3,3.000000,256,0,171,0,-101.176471,0,0.000000,16,18.823529,43,12,31,1,85,94,78
6089.047217,0,1,3,3.000000,256,0,164,0,-78.260870,0,0.000000,20,21.739130,36,9,27,1,92,94,101
6109.018879,0,1,3,3.000000,256,0,153,0,-48.543689,0,0.000000,13,12.621359,34,9,25,1,103,57,113
6138.011976,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,27,16.981132,25,7,18,1,159,57,93
6167.454715,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,28,16.279070,18,6,12,1,172,68,84
6199.614830,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,26,17.567568,23,9,14,1,148,82,54
6226.677126,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,27,18.493151,27,11,16,1,146,93,84
6257.861629,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,29,20.138889,29,9,20,1,144,77,56
6296.791638,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,29,15.508021,19,9,10,1,187,49,63
6329.499800,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,39,18.483412,12,7,5,1,211,77,53
6364.385412,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,26,14.606742,20,11,9,1,178,62,59
6397.548235,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,30,16.304348,22,11,11,1,184,60,59
6428.574928,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,28,16.184971,21,9,12,1,173,72,60
6459.240514,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,32,18.934911,20,6,14,1,169,90,96
6485.019420,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,33,22.602740,28,14,14,1,146,107,116
6499.392840,0,1,3,3.000000,256,0,136,0,-13.333333,0,0.000000,20,16.666667,30,11,19,1,120,90,77
6531.356798,0,1,3,3.000000,256,0,120,0,11.764706,0,0.000000,27,19.852941,30,15,15,1,136,79,52
6554.619662,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,23,13.690476,27,13,14,1,168,59,100
6578.962429,0,1,3,3.000000,256,0,181,0,-141.333333,0,0.000000,14,18.666667,42,18,24,1,75,106,90
6606.470732,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,28,16.374269,22,9,13,1,171,70,99
6632.858446,0,1,3,3.000000,256,0,147,0,-34.862385,0,0.000000,24,22.018349,36,13,23,1,109,100,89
6655.030623,0,1,3,3.000000,256,0,122,0,8.955224,0,0.000000,22,16.417910,36,12,24,1,134,56,65
6675.341797,0,1,3,3.000000,256,0,167,0,-87.640449,0,0.000000,10,11.235955,46,14,32,1,89,62,126
6705.009503,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,25,17.123288,26,11,15,1,146,93,76
6734.819036,0,1,3,3.000000,256,0,124,0,6.060606,0,0.000000,21,15.909091,27,14,13,1,132,91,96
6752.867241,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,32,21.621622,29,13,16,1,148,92,101
6789.214665,0,1,3,3.000000,256,0,149,0,-39.252336,0,0.000000,19,17.757009,31,8,23,1,107,75,84
6814.413436,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,29,14.356436,12,6,6,1,202,63,48
6836.456922,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,15,10.067114,26,10,16,1,149,61,66
6864.948270,0,1,3,3.000000,256,0,116,0,17.142857,0,0.000000,25,17.857143,27,11,16,1,140,107,57
6888.548667,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,32,17.112299,18,9,9,1,187,84,47
6923.598276,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,15,9.316770,27,10,17,1,161,51,56
6939.403288,0,1,3,3.000000,256,0,30,0,86.725664,0,0.000000,34,15.044248,8,3,5,1,226,52,65
6963.436098,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,27,15.517241,17,6,11,1,174,77,35
6993.632663,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,27,16.981132,29,14,15,1,159,83,53
7022.177730,0,1,3,3.000000,256,0,122,0,8.955224,0,0.000000,19,14.179104,29,11,18,1,134,63,57
7042.740717,0,1,3,3.000000,256,0,37,0,83.105023,0,0.000000,34,15.525114,8,4,4,1,219,56,51
7066.747677,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,24,14.117647,18,9,9,1,170,68,43
7093.485316,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,21,13.125000,19,10,9,1,160,75,80
7120.134187,0,1,3,3.000000,256,0,39,0,82.027650,0,0.000000,31,14.285714,13,9,4,1,217,47,66
7141.476167,0,1,3,3.000000,256,0,130,0,-3.174603,0,0.000000,25,19.841270,31,11,20,1,126,83,79
7173.228711,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,24,15.789474,27,14,13,1,152,78,77
7201.297454,0,1,3,3.000000,256,0,21,0,91.063830,0,0.000000,40,17.021277,7,5,2,1,235,48,64
7222.461235,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,28,14.358974,18,8,10,1,195,52,64
7253.141097,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,29,15.343915,19,10,9,1,189,63,92
7281.567504,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,30,15.625000,18,6,12,1,192,46,53
7303.048478,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,25,13.368984,15,7,8,1,187,63,48
7330.300714,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,26,15.853659,17,7,10,1,164,58,65
7358.946116,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,23,13.939394,20,12,8,1,165,79,92
7385.621551,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,38,19.387755,18,9,9,1,196,70,71
7410.540933,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,27,16.666667,28,13,15,1,162,51,78
7445.348178,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,32,19.753086,19,11,8,1,162,90,62
7473.857303,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,34,16.037736,14,7,7,1,212,46,45
7501.187948,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,30,17.857143,27,15,12,1,168,66,73
7534.949956,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,33,22.147651,21,7,14,1,149,81,58
7559.961719,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,31,16.666667,21,11,10,1,186,59,81
7587.649037,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,29,17.791411,19,7,12,1,163,75,63
7618.868058,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,28,14.814815,16,6,10,1,189,62,66
7654.125062,0,1,3,3.000000,256,0,34,0,84.684685,0,0.000000,30,13.513514,9,4,5,1,222,44,70
7680.727690,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,26,16.455696,24,10,14,1,158,72,40
7703.262014,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,21,13.291139,18,9,9,1,158,83,59
7721.314500,0,1,3,3.000000,256,0,121,0,10.370370,0,0.000000,28,20.740741,29,14,15,1,135,104,72
7746.100586,0,1,3,3.000000,256,0,129,0,-1.574803,0,0.000000,13,10.236220,22,7,15,1,127,79,66
7765.294460,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,39,20.103093,12,8,4,1,194,87,66
7792.778571,0,1,3,3.000000,256,0,140,0,-20.689655,0,0.000000,17,14.655172,25,9,16,1,116,97,55
7819.611190,0,1,3,3.000000,256,0,130,0,-3.174603,0,0.000000,26,20.634921,23,9,14,1,126,106,104
7851.269682,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,25,16.129032,19,11,8,1,155,97,75
7873.180605,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,32,17.486339,17,11,6,1,183,94,83
7897.535668,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,35,20.588235,16,8,8,1,170,103,85
7916.578193,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,30,16.853933,17,11,6,1,178,72,74
7928.774096,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,27,16.770186,16,8,8,1,161,75,95
7952.651072,0,1,3,3.000000,256,0,204,0,-292.307692,0,0.000000,3,5.769231,39,13,26,1,52,121,107
7974.151165,0,1,3,3.000000,256,0,154,0,-50.980392,0,0.000000,22,21.568627,32,12,20,1,102,84,100
7997.101668,0,1,3,3.000000,256,0,119,0,13.138686,0,0.000000,20,14.598540,25,10,15,1,137,86,75
8011.974115,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,27,18.000000,27,18,9,1,150,81,108
8036.694752,0,1,3,3.000000,256,0,170,0,-97.674419,0,0.000000,15,17.441860,32,13,19,1,86,109,87
8067.254185,0,1,3,3.000000,256,0,105,0,30.463576,0,0.000000,31,20.529801,33,13,20,1,151,67,81
8090.402605,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,35,18.041237,15,9,6,1,194,79,100
8114.855100,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,27,16.167665,25,9,16,1,167,65,97
8141.196807,0,1,3,3.000000,256,0,139,0,-18.803419,0,0.000000,16,13.675214,33,9,24,1,117,78,127
8168.606886,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,26,16.666667,26,9,17,1,156,72,77
8193.341222,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,29,17.365269,21,10,11,1,167,73,130
8221.496984,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,27,18.750000,29,12,17,1,144,81,56
8251.670124,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,33,16.336634,13,4,9,1,202,53,73
8278.375033,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,26,16.455696,22,6,16,1,158,64,66
8303.919837,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,28,17.610063,22,7,15,1,159,90,72
8326.392214,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,26,16.666667,16,9,7,1,156,102,61
8354.352160,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,29,19.594595,16,9,7,1,148,109,62
8379.200047,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,31,18.902439,21,9,12,1,164,77,76
8402.296514,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,34,18.085106,23,12,11,1,188,74,76
8437.363398,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,33,18.032787,21,12,9,1,183,79,48
8463.911946,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,33,20.370370,17,7,10,1,162,83,72
8486.980241,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,31,16.230366,17,9,8,1,191,73,81
8517.575841,0,1,3,3.000000,256,0,145,0,-30.630631,0,0.000000,18,16.216216,32,15,17,1,111,92,76
8538.080192,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,28,17.177914,20,12,8,1,163,76,73
8557.104895,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,17,12.977099,26,10,16,1,131,91,90
8577.468429,0,1,3,3.000000,256,0,119,0,13.138686,0,0.000000,26,18.978102,23,10,13,1,137,74,81
8605.694361,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,37,18.781726,15,7,8,1,197,59,58
8631.389403,0,1,3,3.000000,256,0,111,0,23.448276,0,0.000000,23,15.862069,26,13,13,1,145,83,84
8659.747699,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,31,16.145833,18,9,9,1,192,65,64
8684.609146,0,1,3,3.000000,256,0,114,0,19.718310,0,0.000000,24,16.901408,25,11,14,1,142,112,79
8710.883566,0,1,3,3.000000,256,0,114,0,19.718310,0,0.000000,25,17.605634,29,10,19,1,142,77,66
8733.750313,0,1,3,3.000000,256,0,126,0,3.076923,0,0.000000,20,15.384615,29,11,18,1,130,72,103
8758.456727,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,24,16.666667,22,8,14,1,144,82,75
8775.921173,0,1,3,3.000000,256,0,140,0,-20.689655,0,0.000000,19,16.379310,25,10,15,1,116,101,69
8800.283759,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,31,20.945946,28,9,19,1,148,97,77
8823.102135,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,23,14.556962,24,11,13,1,158,79,112
8847.827148,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,22,15.277778,26,10,16,1,144,60,73
8883.947036,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,22,14.012739,23,11,12,1,157,78,82
8904.886560,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,33,17.460317,18,8,10,1,189,61,75
8929.433847,0,1,3,3.000000,256,0,134,0,-9.836066,0,0.000000,18,14.754098,28,12,16,1,122,70,81
8955.911581,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,29,17.058824,20,8,12,1,170,59,84
8982.213138,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,29,17.682927,22,8,14,1,164,87,77
9010.479505,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,27,16.666667,27,14,13,1,162,71,138
9033.560289,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,33,17.368421,20,9,11,1,190,69,73
9042.381760,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,36,19.354839,24,14,10,1,186,66,91
9076.379928,0,1,3,3.000000,256,0,218,0,-473.684211,0,0.000000,7,18.421053,39,15,24,1,38,105,96
9102.430452,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,28,17.500000,26,12,14,1,160,84,70
9130.374971,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,25,16.778523,29,14,15,1,149,87,72
9158.145359,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,23,15.436242,23,9,14,1,149,81,101
9169.509242,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,34,19.318182,19,10,9,1,176,80,76
9178.442775,0,1,3,3.000000,256,0,120,0,11.764706,0,0.000000,23,16.911765,21,10,11,1,136,101,125
9202.756117,0,1,3,3.000000,256,0,139,0,-18.803419,0,0.000000,25,21.367521,30,12,18,1,117,95,84
9222.003291,0,1,3,3.000000,256,0,160,0,-66.666667,0,0.000000,14,14.583333,27,10,17,1,96,96,88
9238.477800,0,1,3,3.000000,256,0,175,0,-116.049383,0,0.000000,13,16.049383,28,10,18,1,81,99,71
9256.312894,0,1,3,3.000000,256,0,154,0,-50.980392,0,0.000000,11,10.784314,26,9,17,1,102,81,70
9266.472726,0,1,3,3.000000,256,0,192,0,-200.000000,0,0.000000,15,23.437500,33,7,26,1,64,111,86
9282.640764,0,1,3,3.000000,256,0,145,0,-30.630631,0,0.000000,14,12.612613,31,8,23,1,111,74,116
9300.393766,0,1,3,3.000000,256,0,140,0,-20.689655,0,0.000000,24,20.689655,26,7,19,1,116,116,88
9315.346143,0,1,3,3.000000,256,0,133,0,-8.130081,0,0.000000,20,16.260163,26,10,16,1,123,90,103
9338.827985,0,1,3,3.000000,256,0,143,0,-26.548673,0,0.000000,16,14.159292,33,10,23,1,113,86,85
9355.259954,0,1,3,3.000000,256,0,103,0,32.679739,0,0.000000,23,15.032680,26,14,12,1,153,75,84
9364.528161,0,1,3,3.000000,256,0,216,0,-440.000000,0,0.000000,9,22.500000,42,8,34,1,40,109,74
9390.557206,0,1,3,3.000000,256,0,151,0,-43.809524,0,0.000000,13,12.380952,24,8,16,1,105,101,60
9408.606587,0,1,3,3.000000,256,0,145,0,-30.630631,0,0.000000,22,19.819820,29,13,16,1,111,108,72
9434.516457,0,1,3,3.000000,256,0,132,0,-6.451613,0,0.000000,24,19.354839,32,13,19,1,124,94,100
9447.340211,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,33,18.435754,14,6,8,1,179,77,70
9462.974638,0,1,3,3.000000,256,0,172,0,-104.761905,0,0.000000,13,15.476190,31,11,20,1,84,119,90
9490.997019,0,1,3,3.000000,256,0,134,0,-9.836066,0,0.000000,20,16.393443,33,19,14,1,122,98,95
9512.375339,0,1,3,3.000000,256,0,128,0,0.000000,0,0.000000,22,17.187500,29,12,17,1,128,70,95
9528.723712,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,19,15.200000,22,10,12,1,125,89,95
9549.882498,0,1,3,3.000000,256,0,144,0,-28.571429,0,0.000000,18,16.071429,26,10,16,1,112,82,67
9578.102573,0,1,3,3.000000,256,0,121,0,10.370370,0,0.000000,20,14.814815,20,8,12,1,135,80,56
9606.245120,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,27,16.875000,20,8,12,1,160,73,63
9635.109349,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,26,14.942529,22,12,10,1,174,60,66
9659.226158,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,24,15.000000,20,10,10,1,160,66,66
9689.217484,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,28,17.283951,18,10,8,1,162,74,56
9715.812189,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,38,18.719212,9,5,4,1,203,66,54
9736.461066,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,22,14.864865,23,15,8,1,148,84,62
9761.938491,0,1,3,3.000000,256,0,127,0,1.550388,0,0.000000,17,13.178295,32,17,15,1,129,65,82
9783.143219,0,1,3,3.000000,256,0,111,0,23.448276,0,0.000000,24,16.551724,26,12,14,1,145,84,75
9816.493787,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,30,19.108280,24,15,9,1,157,92,54
9843.816352,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,31,16.939891,17,11,6,1,183,75,79
9871.710090,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,30,17.142857,16,9,7,1,175,78,51
9900.451898,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,31,16.315789,19,12,7,1,190,69,69
9927.947997,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,33,17.187500,17,12,5,1,192,67,59
9951.826521,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,19,14.503817,24,10,14,1,131,61,71
9978.509832,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,22,14.864865,26,15,11,1,148,80,92
9996.856883,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,28,19.858156,20,9,11,1,141,92,81
10013.805088,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,24,18.045113,24,10,14,1,133,114,69
10047.188795,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,30,19.480519,18,12,6,1,154,98,73
10064.664551,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,24,16.438356,21,9,12,1,146,104,66
10086.243229,0,1,3,3.000000,256,0,184,0,-155.555556,0,0.000000,10,13.888889,37,15,22,1,72,86,79
10105.712275,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,27,17.532468,25,14,11,1,154,71,103
10138.360097,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,30,18.404908,24,11,13,1,163,86,73
10168.437799,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,34,18.681319,16,8,8,1,182,70,114
10195.805103,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,30,20.134228,23,10,13,1,149,90,92
10227.697597,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,27,17.419355,27,13,14,1,155,85,85
10247.559639,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,25,14.705882,18,10,8,1,170,73,75
10279.513085,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,38,19.191919,13,10,3,1,198,86,63
10299.921324,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,22,15.277778,20,12,8,1,144,92,81
10326.189724,0,1,3,3.000000,256,0,109,0,25.850340,0,0.000000,21,14.285714,19,10,9,1,147,69,48
10339.733924,0,1,3,3.000000,256,0,159,0,-63.917526,0,0.000000,16,16.494845,28,6,22,1,97,84,78
10356.652519,0,1,3,3.000000,256,0,138,0,-16.949153,0,0.000000,16,13.559322,32,14,18,1,118,88,85
10361.917340,0,1,3,3.000000,256,0,132,0,-6.451613,0,0.000000,16,12.903226,27,10,17,1,124,72,119
10379.265619,0,1,3,3.000000,256,0,228,0,-714.285714,0,0.000000,2,7.142857,39,11,28,1,28,90,100
10400.291938,0,1,3,3.000000,256,0,174,0,-112.195122,0,0.000000,14,17.073171,27,9,18,1,82,98,100
10418.007880,0,1,3,3.000000,256,0,136,0,-13.333333,0,0.000000,20,16.666667,30,13,17,1,120,96,105
10434.643774,0,1,3,3.000000,256,0,171,0,-101.176471,0,0.000000,16,18.823529,30,7,23,1,85,118,72
10450.032062,0,1,3,3.000000,256,0,162,0,-72.340426,0,0.000000,15,15.957447,34,12,22,1,94,119,87
10483.406031,0,1,3,3.000000,256,0,113,0,20.979021,0,0.000000,22,15.384615,21,10,11,1,143,84,56
10497.074252,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,24,14.545455,22,5,17,1,165,74,83
10517.872564,0,1,3,3.000000,256,0,170,0,-97.674419,0,0.000000,16,18.604651,31,16,15,1,86,98,92
10545.860414,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,26,17.333333,26,16,10,1,150,76,72
10570.956368,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,28,14.583333,19,9,10,1,192,52,81
10588.534627,0,1,3,3.000000,256,0,105,0,30.463576,0,0.000000,24,15.894040,22,10,12,1,151,68,67
10605.395929,0,1,3,3.000000,256,0,180,0,-136.842105,0,0.000000,12,15.789474,47,17,30,1,76,94,97
10624.214584,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,24,18.045113,23,12,11,1,133,90,97
10649.024988,0,1,3,3.000000,256,0,167,0,-87.640449,0,0.000000,16,17.977528,37,8,29,1,89,110,91
10675.974758,0,1,3,3.000000,256,0,111,0,23.448276,0,0.000000,24,16.551724,23,12,11,1,145,74,82
10684.925969,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,24,16.216216,22,9,13,1,148,84,88
10701.129590,0,1,3,3.000000,256,0,164,0,-78.260870,0,0.000000,20,21.739130,30,14,16,1,92,122,86
10727.649870,0,1,3,3.000000,256,0,154,0,-50.980392,0,0.000000,17,16.666667,32,12,20,1,102,95,103
10758.949575,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,37,20.555556,16,9,7,1,180,83,72
10790.634132,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,29,15.425532,19,13,6,1,188,71,52
10820.137659,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,30,15.625000,15,9,6,1,192,72,43
10854.986498,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,38,19.191919,18,12,6,1,198,78,66
10889.017910,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,28,14.000000,16,7,9,1,200,58,53
10921.880294,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,32,15.094340,13,9,4,1,212,58,59
10956.085708,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,30,15.228426,16,10,6,1,197,64,41
10982.794916,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,20,12.500000,19,7,12,1,160,68,38
11009.546832,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,34,18.579235,21,12,9,1,183,72,68
11031.827774,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,30,17.142857,12,6,6,1,175,62,63
11058.970347,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,18,13.740458,28,16,12,1,131,86,68
11085.946850,0,1,3,3.000000,256,0,105,0,30.463576,0,0.000000,20,13.245033,22,11,11,1,151,78,62
11112.454441,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,28,16.470588,20,8,12,1,170,64,49
11142.715134,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,29,15.846995,22,15,7,1,183,77,67
11176.025014,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,28,14.141414,15,8,7,1,198,54,50
11205.818441,0,1,3,3.000000,256,0,120,0,11.764706,0,0.000000,21,15.441176,34,17,17,1,136,67,56
11240.287735,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,25,12.953368,17,10,7,1,193,53,65
11273.509922,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,39,19.117647,17,10,7,1,204,57,48
11298.144628,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,31,16.230366,16,5,11,1,191,51,69
11329.265382,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,27,14.673913,20,12,8,1,184,71,85
